104.8432	50.80913	0	0	0	0
104.8408	50.85847	0	0	0	0
104.8382	50.9086	0	0	0	0
104.8356	50.95691	0	0	0	0
104.833	51.0052	0	0	0	0
104.8302	51.05441	0	0	0	0
104.8273	51.10448	0	0	0	0
104.8244	51.153	0	0	0	0
104.8215	51.20119	0	0	0	0
104.818	51.25526	0	0	0	0
104.8147	51.30531	0	0	0	0
104.8115	51.35381	0	0	0	0
104.8082	51.40197	0	0	0	0
104.8048	51.45105	0	0	0	0
104.8012	51.50099	0	0	0	0
104.7977	51.54976	0	0	0	0
104.7941	51.59779	0	0	0	0
104.7904	51.64677	0	0	0	0
104.7865	51.69661	0	0	0	0
104.7827	51.74564	0	0	0	0
104.7788	51.79353	0	0	0	0
104.7748	51.84238	0	0	0	0
104.7706	51.89211	0	0	0	0
104.7664	51.94137	0	0	0	0
104.7618	51.99398	0	0	0	0
104.7574	52.0428	0	0	0	0
104.7529	52.09249	0	0	0	0
104.7483	52.14173	0	0	0	0
104.7433	52.19431	0	0	0	0
104.7386	52.2431	0	0	0	0
104.7337	52.29275	0	0	0	0
104.7288	52.34196	0	0	0	0
104.7239	52.38968	0	0	0	0
104.7189	52.43834	0	0	0	0
104.7136	52.48787	0	0	0	0
104.7082	52.53727	0	0	0	0
104.6834	52.75615	0	0	0	0
104.6777	52.80408	0	0	0	0
104.6718	52.85294	0	0	0	0
104.6656	52.90263	0	0	0	0
104.6596	52.95115	0	0	0	0
104.6536	52.99894	0	0	0	0
104.6473	53.04766	0	0	0	0
104.6402	53.10222	0	0	0	0
104.6338	53.15069	0	0	0	0
104.6274	53.19844	0	0	0	0
104.6208	53.24712	0	0	0	0
104.6139	53.29663	0	0	0	0
104.6071	53.34535	0	0	0	0
104.6005	53.39294	0	0	0	0
104.5936	53.44149	0	0	0	0
104.5858	53.49587	0	0	0	0
104.5787	53.54454	0	0	0	0
104.571	53.5969	0	0	0	0
104.5638	53.64548	0	0	0	0
104.5556	53.69991	0	0	0	0
104.5483	53.74823	0	0	0	0
104.541	53.79583	0	0	0	0
104.5327	53.84926	0	0	0	0
104.5241	53.9037	0	0	0	0
104.5157	53.95642	0	0	0	0
104.508	54.00416	0	0	0	0
104.4993	54.05771	0	0	0	0
104.4903	54.11213	0	0	0	0
104.4824	54.15967	0	0	0	0
104.4735	54.21228	0	0	0	0
104.4652	54.26105	0	0	0	0
104.4558	54.31536	0	0	0	0
104.4468	54.36744	0	0	0	0
104.4383	54.41534	0	0	0	0
104.4287	54.46904	0	0	0	0
104.4199	54.51826	0	0	0	0
104.4113	54.56545	0	0	0	0
104.4016	54.61813	0	0	0	0
104.3916	54.67185	0	0	0	0
104.3815	54.72562	0	0	0	0
104.3726	54.77271	0	0	0	0
104.3634	54.82066	0	0	0	0
104.3539	54.86948	0	0	0	0
104.3434	54.92316	0	0	0	0
104.3332	54.97492	0	0	0	0
104.3236	55.02289	0	0	0	0
104.3127	55.07665	0	0	0	0
104.3028	55.1251	0	0	0	0
104.2932	55.17209	0	0	0	0
104.2823	55.22483	0	0	0	0
104.272	55.27366	0	0	0	0
104.2608	55.32671	0	0	0	0
104.2498	55.37846	0	0	0	0
104.2384	55.43132	0	0	0	0
104.2266	55.48518	0	0	0	0
104.2152	55.53733	0	0	0	0
104.2048	55.58456	0	0	0	0
104.194	55.63266	0	0	0	0
104.1819	55.68648	0	0	0	0
104.1702	55.73833	0	0	0	0
104.1593	55.78556	0	0	0	0
104.1483	55.83368	0	0	0	0
104.1369	55.88256	0	0	0	0
104.1259	55.92966	0	0	0	0
104.1148	55.97674	0	0	0	0
104.1034	56.02469	0	0	0	0
104.0905	56.07835	0	0	0	0
104.0781	56.13002	0	0	0	0
104.0654	56.18186	0	0	0	0
104.0501	56.24446	0	0	0	0
104.038	56.29287	0	0	0	0
104.0254	56.3441	0	0	0	0
104.0125	56.39632	0	0	0	0
103.9993	56.44961	0	0	0	0
103.9865	56.50198	0	0	0	0
103.9753	56.54885	0	0	0	0
103.9627	56.60148	0	0	0	0
103.95	56.65514	0	0	0	0
103.9377	56.70681	0	0	0	0
103.9256	56.75877	0	0	0	0
103.9133	56.81183	0	0	0	0
103.901	56.86525	0	0	0	0
103.8903	56.91191	0	0	0	0
103.8784	56.96424	0	0	0	0
103.8676	57.01276	0	0	0	0
103.8557	57.06585	0	0	0	0
103.8444	57.1174	0	0	0	0
103.8339	57.16527	0	0	0	0
103.8234	57.21405	0	0	0	0
103.8121	57.2667	0	0	0	0
103.8013	57.31854	0	0	0	0
103.7903	57.37154	0	0	0	0
103.7792	57.42547	0	0	0	0
103.7687	57.47732	0	0	0	0
103.7583	57.52971	0	0	0	0
103.7478	57.58321	0	0	0	0
103.7375	57.63681	0	0	0	0
103.7276	57.68858	0	0	0	0
103.7178	57.74148	0	0	0	0
103.7079	57.79549	0	0	0	0
103.6984	57.8482	0	0	0	0
103.6893	57.90048	0	0	0	0
103.6801	57.95391	0	0	0	0
103.671	58.00814	0	0	0	0
103.6623	58.06021	0	0	0	0
103.6546	58.10818	0	0	0	0
103.6469	58.15709	0	0	0	0
103.6394	58.20642	0	0	0	0
103.6315	58.25854	0	0	0	0
103.6238	58.31159	0	0	0	0
103.6161	58.36575	0	0	0	0
103.6094	58.41491	0	0	0	0
103.6024	58.46716	0	0	0	0
103.5961	58.51564	0	0	0	0
103.59	58.56504	0	0	0	0
103.5834	58.61909	0	0	0	0
103.5774	58.67153	0	0	0	0
103.5719	58.72022	0	0	0	0
103.5661	58.77483	0	0	0	0
103.5606	58.82848	0	0	0	0
103.5555	58.88125	0	0	0	0
103.5506	58.93519	0	0	0	0
103.5459	58.99017	0	0	0	0
103.5415	59.04317	0	0	0	0
103.5375	59.09639	0	0	0	0
103.5337	59.15074	0	0	0	0
103.5304	59.2009	0	0	0	0
103.5272	59.25384	0	0	0	0
103.5244	59.30726	0	0	0	0
103.5218	59.3618	0	0	0	0
103.5194	59.4169	0	0	0	0
103.5174	59.46974	0	0	0	0
103.5158	59.52346	0	0	0	0
103.5145	59.57829	0	0	0	0
103.5135	59.63316	0	0	0	0
103.5129	59.68606	0	0	0	0
103.5126	59.74006	0	0	0	0
103.5127	59.79512	0	0	0	0
103.5131	59.84958	0	0	0	0
103.5139	59.90267	0	0	0	0
103.515	59.9569	0	0	0	0
103.5166	60.01217	0	0	0	0
103.5184	60.06638	0	0	0	0
103.5207	60.11957	0	0	0	0
103.5234	60.1739	0	0	0	0
103.5266	60.22924	0	0	0	0
103.5299	60.28318	0	0	0	0
103.5338	60.33647	0	0	0	0
103.5381	60.39086	0	0	0	0
103.543	60.44623	0	0	0	0
103.5479	60.49987	0	0	0	0
103.5535	60.55321	0	0	0	0
103.5595	60.60762	0	0	0	0
103.5661	60.66296	0	0	0	0
103.5727	60.71648	0	0	0	0
103.5801	60.76965	0	0	0	0
103.5878	60.82388	0	0	0	0
103.5963	60.87903	0	0	0	0
103.6047	60.93241	0	0	0	0
103.6139	60.98539	0	0	0	0
103.6234	61.03947	0	0	0	0
103.6335	61.09449	0	0	0	0
103.6435	61.14769	0	0	0	0
103.6538	61.20058	0	0	0	0
103.6647	61.25454	0	0	0	0
103.676	61.30938	0	0	0	0
103.6872	61.36214	0	0	0	0
103.6988	61.41491	0	0	0	0
103.7109	61.46875	0	0	0	0
103.7235	61.52325	0	0	0	0
103.7359	61.57543	0	0	0	0
103.7487	61.62817	0	0	0	0
103.7621	61.68194	0	0	0	0
103.7758	61.73594	0	0	0	0
103.7893	61.78771	0	0	0	0
103.8034	61.84036	0	0	0	0
103.818	61.89401	0	0	0	0
103.8329	61.94729	0	0	0	0
103.8476	61.99879	0	0	0	0
103.8629	62.05133	0	0	0	0
103.8788	62.10482	0	0	0	0
103.8947	62.15723	0	0	0	0
103.9106	62.20855	0	0	0	0
103.9271	62.26093	0	0	0	0
103.9489	62.32861	0	0	0	0
103.9657	62.37956	0	0	0	0
103.983	62.43102	0	0	0	0
104.0009	62.48344	0	0	0	0
104.0193	62.53607	0	0	0	0
104.0371	62.58649	0	0	0	0
104.0557	62.63774	0	0	0	0
104.0749	62.68992	0	0	0	0
104.0942	62.74175	0	0	0	0
104.1132	62.79178	0	0	0	0
104.133	62.84279	0	0	0	0
104.1534	62.89469	0	0	0	0
104.1737	62.94556	0	0	0	0
104.194	62.99532	0	0	0	0
104.2149	63.04607	0	0	0	0
104.2366	63.09765	0	0	0	0
104.2578	63.14753	0	0	0	0
104.2793	63.19699	0	0	0	0
104.3015	63.24743	0	0	0	0
104.3244	63.29853	0	0	0	0
104.3465	63.34752	0	0	0	0
104.3692	63.3967	0	0	0	0
104.3926	63.44679	0	0	0	0
104.4165	63.49725	0	0	0	0
104.4397	63.54551	0	0	0	0
104.4636	63.59435	0	0	0	0
104.4883	63.64407	0	0	0	0
104.5132	63.6937	0	0	0	0
104.5375	63.74135	0	0	0	0
104.5625	63.78986	0	0	0	0
104.5884	63.83916	0	0	0	0
104.6142	63.8878	0	0	0	0
104.6396	63.93499	0	0	0	0
104.6659	63.98309	0	0	0	0
104.6979	64.04089	0	0	0	0
104.7242	64.088	0	0	0	0
104.7508	64.13516	0	0	0	0
104.778	64.18328	0	0	0	0
104.8056	64.23164	0	0	0	0
104.8322	64.27806	0	0	0	0
104.8594	64.32531	0	0	0	0
104.8873	64.37348	0	0	0	0
104.9146	64.42043	0	0	0	0
104.9417	64.46689	0	0	0	0
104.9695	64.5143	0	0	0	0
104.9977	64.5622	0	0	0	0
105.025	64.60812	0	0	0	0
105.0526	64.65479	0	0	0	0
105.0809	64.70242	0	0	0	0
105.109	64.74911	0	0	0	0
105.1364	64.79506	0	0	0	0
105.1646	64.84197	0	0	0	0
105.1932	64.88953	0	0	0	0
105.2208	64.93514	0	0	0	0
105.2488	64.98138	0	0	0	0
105.2773	65.02856	0	0	0	0
105.3057	65.0752	0	0	0	0
105.3334	65.12073	0	0	0	0
105.3617	65.16725	0	0	0	0
105.3906	65.21459	0	0	0	0
105.4184	65.26007	0	0	0	0
105.4464	65.30597	0	0	0	0
105.475	65.35282	0	0	0	0
105.5036	65.39948	0	0	0	0
105.5313	65.44473	0	0	0	0
105.5596	65.491	0	0	0	0
105.5885	65.53817	0	0	0	0
105.6163	65.58366	0	0	0	0
105.6443	65.62936	0	0	0	0
105.6728	65.67601	0	0	0	0
105.7014	65.72278	0	0	0	0
105.729	65.76791	0	0	0	0
105.7571	65.81404	0	0	0	0
105.7858	65.86111	0	0	0	0
105.8136	65.90678	0	0	0	0
105.8413	65.95237	0	0	0	0
105.8695	65.99895	0	0	0	0
105.898	66.04591	0	0	0	0
105.9253	66.09109	0	0	0	0
105.9531	66.13721	0	0	0	0
105.9814	66.1843	0	0	0	0
106.009	66.23029	0	0	0	0
106.0363	66.27593	0	0	0	0
106.0641	66.32258	0	0	0	0
106.0922	66.36993	0	0	0	0
106.1192	66.41536	0	0	0	0
106.1464	66.46151	0	0	0	0
106.1741	66.50864	0	0	0	0
106.2016	66.55558	0	0	0	0
106.2282	66.60117	0	0	0	0
106.2553	66.64783	0	0	0	0
106.2828	66.69548	0	0	0	0
106.3095	66.74166	0	0	0	0
106.3359	66.78786	0	0	0	0
106.3628	66.83508	0	0	0	0
106.3899	66.88286	0	0	0	0
106.4158	66.92875	0	0	0	0
106.442	66.97552	0	0	0	0
106.4686	67.02333	0	0	0	0
106.4948	67.07066	0	0	0	0
106.5203	67.11697	0	0	0	0
106.5462	67.1644	0	0	0	0
106.5724	67.21279	0	0	0	0
106.5976	67.25948	0	0	0	0
106.6227	67.3065	0	0	0	0
106.6482	67.35456	0	0	0	0
106.6738	67.40301	0	0	0	0
106.6982	67.44968	0	0	0	0
106.7229	67.49738	0	0	0	0
106.7479	67.54612	0	0	0	0
106.7724	67.59408	0	0	0	0
106.7962	67.64137	0	0	0	0
106.8204	67.68975	0	0	0	0
106.8448	67.73913	0	0	0	0
106.8682	67.78669	0	0	0	0
106.8914	67.83459	0	0	0	0
106.9148	67.88362	0	0	0	0
106.9383	67.93342	0	0	0	0
106.9608	67.98119	0	0	0	0
106.9832	68.02975	0	0	0	0
107.0058	68.07942	0	0	0	0
107.0282	68.12928	0	0	0	0
107.0498	68.17741	0	0	0	0
107.0714	68.22672	0	0	0	0
107.0932	68.27709	0	0	0	0
107.1147	68.32657	0	0	0	0
107.1357	68.37524	0	0	0	0
107.157	68.42503	0	0	0	0
107.1785	68.47584	0	0	0	0
107.1993	68.5248	0	0	0	0
107.22	68.57397	0	0	0	0
107.2411	68.62418	0	0	0	0
107.2623	68.675	0	0	0	0
107.2825	68.72375	0	0	0	0
107.303	68.77334	0	0	0	0
107.3238	68.82398	0	0	0	0
107.3444	68.87444	0	0	0	0
107.3644	68.92334	0	0	0	0
107.3848	68.97334	0	0	0	0
107.4056	69.02431	0	0	0	0
107.4255	69.07384	0	0	0	0
107.4455	69.12319	0	0	0	0
107.4658	69.17364	0	0	0	0
107.4863	69.22478	0	0	0	0
107.5057	69.27394	0	0	0	0
107.5255	69.32372	0	0	0	0
107.5455	69.37457	0	0	0	0
107.5655	69.42548	0	0	0	0
107.5846	69.47466	0	0	0	0
107.604	69.52487	0	0	0	0
107.6238	69.57612	0	0	0	0
107.6432	69.62645	0	0	0	0
107.662	69.67601	0	0	0	0
107.6812	69.72666	0	0	0	0
107.7007	69.77827	0	0	0	0
107.7194	69.82802	0	0	0	0
107.738	69.87802	0	0	0	0
107.7568	69.9291	0	0	0	0
107.7757	69.98075	0	0	0	0
107.7938	70.03034	0	0	0	0
107.812	70.08082	0	0	0	0
107.8304	70.13237	0	0	0	0
107.8486	70.18372	0	0	0	0
107.8662	70.23354	0	0	0	0
107.884	70.2845	0	0	0	0
107.902	70.33652	0	0	0	0
107.9195	70.38725	0	0	0	0
107.9367	70.43755	0	0	0	0
107.9543	70.48892	0	0	0	0
107.9718	70.54122	0	0	0	0
107.9888	70.59142	0	0	0	0
108.0057	70.64214	0	0	0	0
108.0229	70.69392	0	0	0	0
108.0399	70.7461	0	0	0	0
108.0564	70.79623	0	0	0	0
108.0731	70.84738	0	0	0	0
108.0899	70.8996	0	0	0	0
108.1064	70.95124	0	0	0	0
108.1226	71.00164	0	0	0	0
108.1389	71.05318	0	0	0	0
108.1555	71.10577	0	0	0	0
108.1714	71.15672	0	0	0	0
108.1873	71.20757	0	0	0	0
108.2034	71.2595	0	0	0	0
108.2197	71.31218	0	0	0	0
108.2352	71.36269	0	0	0	0
108.2508	71.41391	0	0	0	0
108.2667	71.46619	0	0	0	0
108.2825	71.51857	0	0	0	0
108.2977	71.56911	0	0	0	0
108.3131	71.62074	0	0	0	0
108.3288	71.6734	0	0	0	0
108.344	71.72511	0	0	0	0
108.3589	71.77599	0	0	0	0
108.374	71.82798	0	0	0	0
108.3894	71.88096	0	0	0	0
108.404	71.93205	0	0	0	0
108.4187	71.98335	0	0	0	0
108.4334	72.03577	0	0	0	0
108.4483	72.08875	0	0	0	0
108.4624	72.13961	0	0	0	0
108.4767	72.19135	0	0	0	0
108.4911	72.24418	0	0	0	0
108.5053	72.29675	0	0	0	0
108.519	72.34773	0	0	0	0
108.5329	72.39988	0	0	0	0
108.5468	72.45309	0	0	0	0
108.5604	72.50502	0	0	0	0
108.5737	72.55649	0	0	0	0
108.5872	72.60907	0	0	0	0
108.6006	72.66257	0	0	0	0
108.6136	72.71394	0	0	0	0
108.6265	72.76582	0	0	0	0
108.6396	72.81879	0	0	0	0
108.6526	72.87213	0	0	0	0
108.6651	72.92338	0	0	0	0
108.6777	72.97567	0	0	0	0
108.6904	73.02903	0	0	0	0
108.7028	73.0818	0	0	0	0
108.7149	73.13332	0	0	0	0
108.7272	73.18599	0	0	0	0
108.7395	73.23971	0	0	0	0
108.7514	73.29174	0	0	0	0
108.7632	73.34368	0	0	0	0
108.7751	73.39671	0	0	0	0
108.7871	73.45053	0	0	0	0
108.7985	73.50215	0	0	0	0
108.81	73.55449	0	0	0	0
108.8216	73.60791	0	0	0	0
108.833	73.66139	0	0	0	0
108.8441	73.71297	0	0	0	0
108.8553	73.76566	0	0	0	0
108.8666	73.81942	0	0	0	0
108.8776	73.87222	0	0	0	0
108.8884	73.92415	0	0	0	0
108.8992	73.97722	0	0	0	0
108.9103	74.03129	0	0	0	0
108.9207	74.08337	0	0	0	0
108.9312	74.13568	0	0	0	0
108.9418	74.18909	0	0	0	0
108.9524	74.24306	0	0	0	0
108.9624	74.29487	0	0	0	0
108.9725	74.34756	0	0	0	0
108.9827	74.40134	0	0	0	0
108.9928	74.4549	0	0	0	0
109.0024	74.50682	0	0	0	0
109.0122	74.55989	0	0	0	0
109.022	74.61404	0	0	0	0
109.0315	74.66685	0	0	0	0
109.0407	74.71918	0	0	0	0
109.0501	74.77264	0	0	0	0
109.0594	74.827	0	0	0	0
109.0684	74.87925	0	0	0	0
109.0773	74.93198	0	0	0	0
109.0862	74.9858	0	0	0	0
109.095	75.03999	0	0	0	0
109.1035	75.09208	0	0	0	0
109.112	75.1452	0	0	0	0
109.1205	75.19939	0	0	0	0
109.1288	75.25298	0	0	0	0
109.1368	75.30529	0	0	0	0
109.145	75.35876	0	0	0	0
109.153	75.4133	0	0	0	0
109.1608	75.46613	0	0	0	0
109.1685	75.51884	0	0	0	0
109.1762	75.57265	0	0	0	0
109.1838	75.62724	0	0	0	0
109.1912	75.67959	0	0	0	0
109.1985	75.73265	0	0	0	0
109.2058	75.7868	0	0	0	0
109.213	75.84106	0	0	0	0
109.2199	75.89338	0	0	0	0
109.2268	75.94681	0	0	0	0
109.2337	76.00133	0	0	0	0
109.2405	76.05486	0	0	0	0
109.247	76.10749	0	0	0	0
109.2536	76.16125	0	0	0	0
109.2602	76.21603	0	0	0	0
109.2665	76.26881	0	0	0	0
109.2728	76.32178	0	0	0	0
109.2791	76.37588	0	0	0	0
109.2853	76.43054	0	0	0	0
109.2912	76.483	0	0	0	0
109.2971	76.53634	0	0	0	0
109.303	76.59077	0	0	0	0
109.3088	76.64495	0	0	0	0
109.3143	76.69749	0	0	0	0
109.3199	76.75117	0	0	0	0
109.3254	76.80593	0	0	0	0
109.3307	76.85931	0	0	0	0
109.3359	76.91219	0	0	0	0
109.341	76.9662	0	0	0	0
109.3462	77.02113	0	0	0	0
109.351	77.07388	0	0	0	0
109.3558	77.12713	0	0	0	0
109.3605	77.18148	0	0	0	0
109.3651	77.23618	0	0	0	0
109.3695	77.28873	0	0	0	0
109.3739	77.34232	0	0	0	0
109.3782	77.397	0	0	0	0
109.3823	77.45106	0	0	0	0
109.3863	77.50381	0	0	0	0
109.3902	77.55773	0	0	0	0
109.394	77.61272	0	0	0	0
109.3976	77.666	0	0	0	0
109.4011	77.71915	0	0	0	0
109.4046	77.77342	0	0	0	0
109.4079	77.82845	0	0	0	0
109.4112	77.88123	0	0	0	0
109.4142	77.93472	0	0	0	0
109.4173	77.9893	0	0	0	0
109.4202	78.04394	0	0	0	0
109.423	78.09663	0	0	0	0
109.4257	78.15042	0	0	0	0
109.4283	78.2053	0	0	0	0
109.4308	78.25919	0	0	0	0
109.4332	78.31218	0	0	0	0
109.4355	78.36631	0	0	0	0
109.4376	78.42144	0	0	0	0
109.4397	78.47456	0	0	0	0
109.4417	78.52788	0	0	0	0
109.4437	78.58231	0	0	0	0
109.4455	78.6373	0	0	0	0
109.4473	78.69005	0	0	0	0
109.4489	78.74368	0	0	0	0
109.4505	78.7984	0	0	0	0
109.4521	78.85286	0	0	0	0
109.4534	78.90565	0	0	0	0
109.4547	78.9596	0	0	0	0
109.456	79.01462	0	0	0	0
109.4571	79.06824	0	0	0	0
109.4581	79.12137	0	0	0	0
109.4589	79.17561	0	0	0	0
109.4598	79.23077	0	0	0	0
109.4604	79.28374	0	0	0	0
109.461	79.33719	0	0	0	0
109.4615	79.39175	0	0	0	0
109.4618	79.44663	0	0	0	0
109.4621	79.49938	0	0	0	0
109.4623	79.55315	0	0	0	0
109.4623	79.60799	0	0	0	0
109.4622	79.66221	0	0	0	0
109.4621	79.71513	0	0	0	0
109.4618	79.76919	0	0	0	0
109.4614	79.8243	0	0	0	0
109.4609	79.8777	0	0	0	0
109.4603	79.93095	0	0	0	0
109.4595	79.98531	0	0	0	0
109.4586	80.04042	0	0	0	0
109.4577	80.09329	0	0	0	0
109.4567	80.14685	0	0	0	0
109.4554	80.20148	0	0	0	0
109.4541	80.25617	0	0	0	0
109.4527	80.30893	0	0	0	0
109.4512	80.36279	0	0	0	0
109.4495	80.41769	0	0	0	0
109.4478	80.4716	0	0	0	0
109.4462	80.51974	0	0	0	0
109.4442	80.57378	0	0	0	0
109.4421	80.62885	0	0	0	0
109.44	80.6822	0	0	0	0
109.4378	80.7354	0	0	0	0
109.4354	80.7897	0	0	0	0
109.4301	80.90241	0	0	0	0
109.4275	80.95602	0	0	0	0
109.4247	81.01072	0	0	0	0
109.4218	81.06513	0	0	0	0
109.4189	81.11787	0	0	0	0
109.4159	81.17176	0	0	0	0
109.4127	81.2267	0	0	0	0
109.4095	81.28026	0	0	0	0
109.4062	81.33331	0	0	0	0
109.4028	81.38747	0	0	0	0
109.3993	81.44251	0	0	0	0
109.3958	81.49537	0	0	0	0
109.3922	81.54868	0	0	0	0
109.3884	81.6031	0	0	0	0
109.3845	81.65784	0	0	0	0
109.3806	81.71045	0	0	0	0
109.3765	81.76407	0	0	0	0
109.3723	81.81876	0	0	0	0
109.368	81.8728	0	0	0	0
109.3637	81.92551	0	0	0	0
109.3592	81.97939	0	0	0	0
109.3545	82.03429	0	0	0	0
109.3499	82.08749	0	0	0	0
109.3451	82.14051	0	0	0	0
109.3401	82.19464	0	0	0	0
109.335	82.24952	0	0	0	0
109.33	82.30215	0	0	0	0
109.3247	82.35547	0	0	0	0
109.3193	82.40985	0	0	0	0
109.3136	82.46427	0	0	0	0
109.3082	82.51677	0	0	0	0
109.3026	82.57034	0	0	0	0
109.2966	82.62495	0	0	0	0
109.2907	82.67857	0	0	0	0
109.2848	82.73128	0	0	0	0
109.2786	82.7851	0	0	0	0
109.2722	82.83988	0	0	0	0
109.2659	82.89268	0	0	0	0
109.2595	82.94565	0	0	0	0
109.2529	82.99969	0	0	0	0
109.2459	83.05429	0	0	0	0
109.2393	83.10668	0	0	0	0
109.2325	83.15991	0	0	0	0
109.2253	83.2142	0	0	0	0
109.2181	83.2682	0	0	0	0
109.2111	83.32054	0	0	0	0
109.2037	83.37401	0	0	0	0
109.1961	83.42851	0	0	0	0
109.1886	83.48164	0	0	0	0
109.1811	83.53426	0	0	0	0
109.1734	83.58797	0	0	0	0
109.1654	83.64256	0	0	0	0
109.1576	83.69499	0	0	0	0
109.1498	83.74788	0	0	0	0
109.1416	83.80184	0	0	0	0
109.1334	83.85603	0	0	0	0
109.1253	83.90831	0	0	0	0
109.117	83.96165	0	0	0	0
109.1085	84.01604	0	0	0	0
109.1	84.06873	0	0	0	0
109.0916	84.12129	0	0	0	0
109.0828	84.17493	0	0	0	0
109.0739	84.22932	0	0	0	0
109.0652	84.28145	0	0	0	0
109.0563	84.33427	0	0	0	0
109.0453	84.39803	0	0	0	0
109.0361	84.45145	0	0	0	0
109.0271	84.5036	0	0	0	0
109.0178	84.55686	0	0	0	0
109.0084	84.61116	0	0	0	0
108.9995	84.66358	0	0	0	0
108.9908	84.71624	0	0	0	0
108.9819	84.77	0	0	0	0
108.973	84.82413	0	0	0	0
108.9645	84.87617	0	0	0	0
108.956	84.92928	0	0	0	0
108.9474	84.98348	0	0	0	0
108.9389	85.0367	0	0	0	0
108.9309	85.08909	0	0	0	0
108.9227	85.14263	0	0	0	0
108.9145	85.19709	0	0	0	0
108.9066	85.24944	0	0	0	0
108.8989	85.30229	0	0	0	0
108.8911	85.35626	0	0	0	0
108.8834	85.41032	0	0	0	0
108.8761	85.46251	0	0	0	0
108.8689	85.51584	0	0	0	0
108.8616	85.57027	0	0	0	0
108.8546	85.62336	0	0	0	0
