7	0	0	0	0	0
6.999829479	0.048859603	0	0	0	0
6.999317925	0.097716826	0	0	0	0
6.998465363	0.146569288	0	0	0	0
6.997271835	0.195414609	0	0	0	0
6.995737398	0.24425041	0	0	0	0
6.993862127	0.29307431	0	0	0	0
6.991646114	0.341883932	0	0	0	0
6.989089466	0.390676897	0	0	0	0
6.986192308	0.439450829	0	0	0	0
6.982954782	0.48820335	0	0	0	0
6.979377045	0.536932086	0	0	0	0
6.975459271	0.585634663	0	0	0	0
6.971201651	0.634308707	0	0	0	0
6.966604393	0.682951847	0	0	0	0
6.961667721	0.731561714	0	0	0	0
6.956391875	0.78013594	0	0	0	0
6.950777112	0.828672156	0	0	0	0
6.944823705	0.877168	0	0	0	0
6.938531946	0.925621108	0	0	0	0
6.93190214	0.97402912	0	0	0	0
6.92493461	1.022389676	0	0	0	0
6.917629696	1.070700422	0	0	0	0
6.909987753	1.118959003	0	0	0	0
6.902009155	1.167163068	0	0	0	0
6.893694289	1.215310268	0	0	0	0
6.885043561	1.263398258	0	0	0	0
6.876057393	1.311424696	0	0	0	0
6.866736221	1.35938724	0	0	0	0
6.857080501	1.407283555	0	0	0	0
6.847090702	1.455111307	0	0	0	0
6.836767312	1.502868165	0	0	0	0
6.826110833	1.550551803	0	0	0	0
6.815121785	1.598159898	0	0	0	0
6.803800702	1.645690131	0	0	0	0
6.792148137	1.693140185	0	0	0	0
6.780164657	1.740507749	0	0	0	0
6.767850846	1.787790515	0	0	0	0
6.755207304	1.83498618	0	0	0	0
6.742234647	1.882092443	0	0	0	0
6.728933507	1.929107011	0	0	0	0
6.715304532	1.976027592	0	0	0	0
6.701348386	2.022851901	0	0	0	0
6.687065749	2.069577656	0	0	0	0
6.672457316	2.116202581	0	0	0	0
6.6575238	2.162724404	0	0	0	0
6.642265929	2.209140858	0	0	0	0
6.626684444	2.255449683	0	0	0	0
6.610780107	2.301648622	0	0	0	0
6.594553691	2.347735424	0	0	0	0
6.578005986	2.393707844	0	0	0	0
6.5611378	2.439563642	0	0	0	0
6.543949954	2.485300584	0	0	0	0
6.526443286	2.530916442	0	0	0	0
6.508618648	2.576408993	0	0	0	0
6.490476908	2.62177602	0	0	0	0
6.472018952	2.667015314	0	0	0	0
6.453245677	2.712124671	0	0	0	0
6.434157999	2.757101893	0	0	0	0
6.414756847	2.801944787	0	0	0	0
6.395043167	2.846651171	0	0	0	0
6.375017919	2.891218865	0	0	0	0
6.35468208	2.935645699	0	0	0	0
6.334036638	2.979929507	0	0	0	0
6.313082601	3.024068132	0	0	0	0
6.29182099	3.068059424	0	0	0	0
6.27025284	3.11190124	0	0	0	0
6.248379201	3.155591443	0	0	0	0
6.226201141	3.199127905	0	0	0	0
6.203719738	3.242508505	0	0	0	0
6.18093609	3.28573113	0	0	0	0
6.157851304	3.328793672	0	0	0	0
6.134466507	3.371694036	0	0	0	0
6.110782838	3.414430129	0	0	0	0
6.08680145	3.456999871	0	0	0	0
6.062523512	3.499401188	0	0	0	0
6.037950206	3.541632012	0	0	0	0
6.01308273	3.583690288	0	0	0	0
5.987922296	3.625573966	0	0	0	0
5.962470129	3.667281005	0	0	0	0
5.936727469	3.708809373	0	0	0	0
