113.625 	 26.61838	 0.7853972907328223	 0.0003098139	 0.0
113.6252 	 26.61862	 0.7854032248522791	 0.05738199	 0.0035
113.6786 	 26.67453	 0.7843844761678901	 1.189193	 0.06000003
113.7887 	 26.79568	 0.7803136702205384	 2.152637	 0.1
113.927 	 26.95199	 0.7741975129227746	 2.960013	 0.1
114.2082 	 27.27613	 0.7616157834109979	 4.153569	 0.1
114.5322 	 27.65965	 0.7470129626254118	 4.93083	 0.1
114.8232 	 28.01221	 0.7342420394227189	 4.939481	 0.1
115.121 	 28.38287	 0.7209159269849665	 4.977785	 0.1
115.4237 	 28.77041	 0.7070838435970611	 4.930302	 0.1
115.7586 	 29.22435	 0.6874729750558024	 4.942657	 0.1574996
115.8973 	 29.4276	 0.6759396648256988	 4.813488	 0.1824993
116.2063 	 29.93785	 0.6381199507313083	 4.984509	 0.2429985
116.4186 	 30.36794	 0.5958974690658372	 4.917696	 0.2914979
116.6299 	 30.92261	 0.530445178655097	 4.974061	 0.3509971
116.7644 	 31.44216	 0.45923382531155116	 4.886789	 0.4044965
116.8433 	 31.95845	 0.38236271826963814	 4.902225	 0.4559958
116.883 	 32.42591	 0.3152404968305898	 4.874194	 0.5
116.9138 	 32.85248	 0.26505931377602443	 4.990606	 0.5
116.9288 	 33.44717	 0.19758715382195124	 4.999549	 0.5
116.9091 	 33.96943	 0.13818345901363013	 4.837364	 0.5
116.8638 	 34.44115	 0.08426582273651775	 4.900348	 0.5
116.7929 	 34.91102	 0.030405276179238095	 4.985034	 0.5
116.681 	 35.44273	 6.2519107523131	 4.877863	 0.5
116.5421 	 35.94959	 6.192358372905801	 4.873259	 0.5
116.3879 	 36.40712	 6.137528854454399	 4.851538	 0.5
116.2242 	 36.82004	 6.087151670924835	 4.890165	 0.5
116.0106 	 37.28408	 6.0292590996361834	 4.982272	 0.5
115.752 	 37.76673	 5.967099198326405	 4.905856	 0.5
115.4761 	 38.21418	 5.907524129638831	 4.845994	 0.5
115.2638 	 38.52222	 5.865077722230328	 4.990706	 0.5
114.9608 	 38.91818	 5.808478439917405	 4.807413	 0.5
114.5509 	 39.38863	 5.7377105747367905	 4.807166	 0.5
