0.000864988	0.000246366	0
-0.003456306	0.056730846	0
-0.015321818	0.2329897	0
-0.022828361	0.393226248	0
-0.028726735	0.663111986	0
-0.03070317	0.82977687	0
-0.033370755	1.054718566	0
-0.036698973	1.319350123	0
-0.038928248	1.49370033	0
-0.04100153	1.656075142	0
-0.044105783	1.904917085	0
-0.047182099	2.147851294	0
-0.049858714	2.363678149	0
-0.05172436	2.512606705	0
-0.054663974	2.74535427	0
-0.058040975	3.013679501	0
-0.060780637	3.231205187	0
-0.064394315	3.517328001	0
-0.066334167	3.673966168	0
-0.069358082	3.912871313	0
-0.07132577	4.073749012	0
-0.074402085	4.316683221	0
-0.077530902	4.565314696	0
-0.080010528	4.765365062	0
-0.081797145	4.906136821	0
-0.084139968	5.09433234	0
-0.087763946	5.38223953	0
-0.090689091	5.613645532	0
-0.093007798	5.799605114	0
-0.096005944	6.03860893	0
-0.098416739	6.230618671	0
-0.101305916	6.462007171	0
-0.103353428	6.624480654	0
-0.106114793	6.844018684	0
-0.10970687	7.129797357	0
-0.111994779	7.312072016	0
-0.114577139	7.515842308	0
-0.117242697	7.727326586	0
-0.119058355	7.872449672	0
-0.122243292	8.127113805	0
-0.125084136	8.352362227	0
-0.127929906	8.579726039	0
-0.130857668	8.814692041	0
-0.133538349	9.028407881	0
-0.134980526	9.143878537	0
-0.138765873	9.443430106	0
-0.141406867	9.655124851	0
-0.143956979	9.860881234	0
-0.147317548	10.1251949	0
-0.149396615	10.29391151	0
-0.152902735	10.57586721	0
-0.155675607	10.79730141	0
-0.15806711	10.9875224	0
-0.160142906	11.15178901	0
-0.163185665	11.39492931	0
-0.166308004	11.64544821	0
-0.168562703	11.82381435	0
-0.171018111	12.01996058	0
-0.173840971	12.24520025	0
-0.176303819	12.44535366	0
-0.179165161	12.67250263	0
-0.181788171	12.88418863	0
-0.18430542	13.08192189	0
-0.186701848	13.27425827	0
-0.18957721	13.5051952	0
-0.192448647	13.73079214	0
-0.195020463	13.93856087	0
-0.19761061	14.14222374	0
-0.200143085	14.34385677	0
-0.203530283	14.61229817	0
-0.20565803	14.78304025	0
-0.208914659	15.04352219	0
-0.211768112	15.26911038	0
-0.21417529	15.46078473	0
-0.216239131	15.62560157	0
-0.21917709	15.86068375	0
-0.221864699	16.07006576	0
-0.224866564	16.31107317	0
-0.226826812	16.46794368	0
-0.229874945	16.71075297	0
-0.232021984	16.88328379	0
-0.234528586	17.08334729	0
-0.237954267	17.35369799	0
-0.240610833	17.56517789	0
-0.242725971	17.7355802	0
-0.246278154	18.01600138	0
-0.248063565	18.15666134	0
-0.251216498	18.40752875	0
-0.253753899	18.61127716	0
-0.25643086	18.82298941	0
-0.258773683	19.01118493	0
-0.261742685	19.24416922	0
-0.264019088	19.4245477	0
-0.267126099	19.66949863	0
-0.269571412	19.86719689	0
-0.272512129	20.09838805	0
-0.275134177	20.30417944	0
-0.27781341	20.52356629	0
-0.280691427	20.74894401	0
-0.283180148	20.95066695	0
-0.2856985	21.14684381	0
-0.288549644	21.37387661	0
-0.290719695	21.55019978	0
-0.293790982	21.78935039	0
-0.296023734	21.971487	0
-0.299732013	22.26555177	0
-0.302202134	22.45725675	0
-0.304478293	22.64341805	0
-0.30727156	22.8650846	0
-0.309594231	23.04726496	0
-0.312360972	23.26647197	0
-0.315173531	23.48992727	0
-0.317793168	23.69549506	0
-0.320347	23.90325504	0
-0.322691375	24.08744775	0
-0.325610389	24.31662656	0
-0.327763906	24.48726997	0
-0.331104939	24.7555777	0
-0.333849975	24.97277237	0
-0.336662881	25.19211306	0
-0.338623129	25.34898357	0
-0.341811888	25.6073195	0
-0.344695075	25.8290298	0
-0.346906123	26.00915407	0
-0.349228447	26.19544904	0
-0.352468888	26.44613661	0
-0.355279036	26.66936831	0
-0.357601361	26.85566329	0
-0.359750055	27.02585951	0
-0.362794468	27.2666652	0
-0.365968759	27.52365956	0
-0.368631803	27.73325205	0
-0.372337671	28.02709322	0
-0.374360618	28.18977717	0
-0.377576598	28.44234341	0
-0.379768353	28.62067893	0
-0.382836882	28.86372056	0
-0.385777599	29.09491172	0
-0.388571213	29.31246366	0
-0.390526291	29.47300159	0
-0.393848032	29.73952057	0
-0.396875911	29.9746465	0
-0.399599244	30.18982882	0
-0.401987026	30.37804622	0
-0.405480332	30.65632575	0
-0.407016149	30.77384375	0
-0.41067861	31.06366024	0
-0.41323003	31.27119662	0
-0.415936482	31.48481379	0
-0.418428307	31.67853112	0
-0.421475132	31.9195604	0
-0.424521958	32.16058969	0
-0.42701309	32.36253623	0
-0.429929692	32.59149145	0
-0.431955397	32.75028438	0
-0.435530696	33.0361661	0
-0.43724049	33.16566825	0
-0.441112754	33.4749374	0
-0.442667517	33.59835876	0
-0.445866615	33.84935985	0
-0.448804921	34.08032742	0
-0.451511373	34.29394458	0
-0.453319347	34.4408433	0
-0.456649015	34.69980384	0
-0.459331352	34.91118507	0
-0.4625711	35.17010186	0
-0.464872067	35.35026988	0
-0.468444954	35.63592801	0
-0.47145113	35.86904159	0
-0.4737924	36.06123992	0
-0.476970141	36.30611406	0
-0.479973212	36.54723326	0
-0.483020038	36.78826255	0
-0.485446405	36.98005745	0
-0.488068453	37.18584883	0
-0.49028467	37.36230568	0
-0.493734915	37.63244591	0
-0.496033124	37.81650495	0
-0.498913553	38.04210626	0
-0.501511139	38.24977632	0
-0.503452787	38.39662886	0
-0.507308171	38.70433285	0
-0.512653205	39.12942117	0
-0.517957243	39.5507084	0
-0.521450896	39.82487332	0
-0.523732571	40.00325259	0
-0.52744085	40.29731736	0
-0.52973906	40.4813764	0
-0.532785885	40.72240568	0
-0.535002102	40.89886253	0
-0.537766431	41.11784595	0
-0.53981384	41.27865123	0
-0.543201038	41.54709263	0
-0.546095244	41.78226473	0
-0.548611531	41.97410338	0
-0.550378162	42.1213156	0
-0.554536027	42.44462499	0
-0.557517394	42.68373186	0
-0.5603303	42.90307254	0
-0.563418468	43.14378832	0
-0.566549351	43.39675799	0
-0.569065291	43.59271125	0
-0.571151285	43.75709403	0
-0.574492318	44.02540176	0
-0.576923855	44.21352924	0
-0.580441623	44.4899301	0
-0.582935859	44.68387102	0
-0.585979927	44.92879132	0
-0.587812363	45.07381136	0
-0.590690727	45.29507447	0
-0.594227787	45.57326408	0
-0.596658977	45.76550617	0
-0.598766675	45.93190129	0
-0.601533415	46.1511083	0
-0.604983314	46.42536315	0
-0.607668062	46.63696797	0
-0.610167122	46.83135608	0
-0.613146077	47.07023934	0
-0.614891698	47.20721001	0
-0.618093554	47.45432008	0
-0.620242248	47.6245163	0
-0.623441347	47.87551739	0
-0.62603928	48.07907284	0
-0.628890077	48.31022024	0
-0.63143048	48.50429483	0
-0.634817678	48.77273623	0
-0.637758396	49.00392739	0
-0.640310163	49.20734917	0
-0.64252638	49.38380601	0
-0.645891874	49.65023507	0
-0.648851884	49.88321498	0
-0.651307536	50.0735784	0
-8.94E-05	4.49E-05	0.02
-0.000682381	0.062343038	0.02
-0.00249708	0.231125344	0.02
-0.004619023	0.40285987	0.02
-0.007800597	0.64977323	0.02
-0.010591203	0.845345602	0.02
-0.014046076	1.066991883	0.02
-0.017238997	1.262654488	0.02
-0.021992015	1.529158933	0.02
-0.025197207	1.695842065	0.02
-0.031275636	1.993341078	0.02
-0.034467592	2.144013907	0.02
-0.039774285	2.379124985	0.02
-0.045483733	2.614102691	0.02
-0.050833081	2.827523952	0.02
-0.055202082	2.993672716	0.02
-0.063887667	3.307142412	0.02
-0.069291104	3.49306009	0.02
-0.077268363	3.757379524	0.02
-0.082865901	3.935560774	0.02
-0.090922358	4.182349557	0.02
-0.099805036	4.441080591	0.02
-0.106624515	4.634648421	0.02
-0.116517401	4.902728224	0.02
-0.124509086	5.114231659	0.02
-0.133878115	5.353062606	0.02
-0.141938004	5.552625549	0.02
-0.153001294	5.816816888	0.02
-0.161210826	6.00850915	0.02
-0.172130148	6.254945792	0.02
-0.182163797	6.474190053	0.02
-0.1917326	6.679659194	0.02
-0.20470712	6.949846966	0.02
-0.213655235	7.129823662	0.02
-0.225923231	7.37268524	0.02
-0.236695902	7.579990328	0.02
-0.248682599	7.806706912	0.02
-0.257743376	7.974877368	0.02
-0.272991821	8.248557884	0.02
-0.285179654	8.463960337	0.02
-0.297853001	8.68262841	0.02
-0.309971268	8.88792368	0.02
-0.325693311	9.148188693	0.02
-0.341948843	9.410064728	0.02
-0.354049038	9.601809364	0.02
-0.370844215	9.862165931	0.02
-0.38408887	10.06321488	0.02
-0.398163264	10.27441723	0.02
-0.408552003	10.42680362	0.02
-0.427903724	10.70612711	0.02
-0.439867425	10.87631574	0.02
-0.459715214	11.1535383	0.02
-0.470733833	11.30400291	0.02
-0.491427192	11.58332904	0.02
-0.501322019	11.71397984	0.02
-0.521245048	11.9756842	0.02
-0.53869117	12.20066738	0.02
-0.555404822	12.41151715	0.02
-0.572472376	12.62433536	0.02
-0.591990846	12.86434902	0.02
-0.608589596	13.06540456	0.02
-0.63035033	13.32501063	0.02
-0.645213878	13.49878268	0.02
-0.670882071	13.79538107	0.02
-0.689385015	14.00601075	0.02
-0.707325403	14.20706893	0.02
-0.733586933	14.49758637	0.02
-0.755524135	14.73568177	0.02
-0.776415466	14.95982202	0.02
-0.789820232	15.10219674	0.02
-0.81760167	15.39303022	0.02
-0.839343409	15.61681437	0.02
-0.857229182	15.80016275	0.02
-0.881216702	16.04175046	0.02
-0.902973393	16.25793199	0.02
-0.920304966	16.42746036	0.02
-0.949004576	16.70622085	0.02
-0.970512552	16.91242902	0.02
-0.99329792	17.12856785	0.02
-1.014287798	17.32533877	0.02
-1.043584263	17.59622947	0.02
-1.069767347	17.83567486	0.02
-1.091167896	18.02828749	0.02
-1.120964387	18.29506479	0.02
-1.147252656	18.52650526	0.02
-1.171830833	18.74063515	0.02
-1.194081349	18.93311529	0.02
-1.220164922	19.15494024	0.02
-1.247481869	19.386338	0.02
-1.274892567	19.6155446	0.02
-1.292055063	19.75734534	0.02
-1.322113859	20.00444572	0.02
-1.353234795	20.25722781	0.02
-1.378682288	20.46138654	0.02
-1.403604648	20.65968572	0.02
-1.43579608	20.91390101	0.02
-1.471518601	21.1918256	0.02
-1.493501891	21.36100535	0.02
-1.522448768	21.58225454	0.02
-1.545494198	21.757116	0.02
