0.0 	 0.0	 1.2118454551115105	 0.001101757	 0.0
-5.6952085095997705e-05 	 8.219768852101514e-05	 1.2118510401651168	 0.02988576	 0.0
-8.840903793088176e-05 	 0.04981849238828729	 1.2118468513749119	 0.9381618	 0.0
-8.908852423829272e-05 	 0.23558966883808574	 1.2118519128297427	 2.133748	 0.0
-2.466017044222557e-05 	 0.5167857674045333	 1.2118611630747784	 3.187578	 0.0
-0.00012054067860095552 	 0.8874110239736375	 1.2118665735954597	 4.189357	 0.0
-8.94618581495088e-05 	 1.3236978665830765	 1.2118562761528726	 4.846991	 0.0
-7.176930175822882e-05 	 1.8288338182703554	 1.2118349831359985	 4.968472	 0.0
-3.650511437580661e-05 	 2.254052689860512	 1.211816133580077	 4.923234	 0.0
2.0318367269789306e-05 	 2.7895085767186845	 1.2118562761528726	 4.820385	 0.0
-9.708688505893903e-05 	 3.2170548271010753	 1.2118637810686563	 4.987541	 0.0
-0.00016851740307854968 	 3.790622438545152	 1.2118487712370891	 4.971046	 0.0
-0.0002526546988506073 	 4.24726798261727	 1.2118379501957268	 4.992233	 0.0
-0.00028678257034631116 	 4.688740936302191	 1.2118732058466173	 4.980086	 0.0
-0.0002775768746983154 	 5.233044858679452	 1.2119079378987316	 4.873684	 0.0
-0.0001656123117248498 	 5.689582959459576	 1.2119018292463497	 4.886341	 0.0
-0.0001622571081587587 	 5.714160184460427	 1.2118962441927434	 4.930656	 0.0
-0.00010629354156321824 	 6.7201883186933085	 1.2119512220641813	 4.864093	 0.0
-7.065889989421592e-05 	 7.779975169305322	 1.2119341178375116	 4.904757	 0.0
-9.51165681772892e-05 	 8.69762393076138	 1.2119091596292082	 4.952106	 0.0
-0.00014776236103575258 	 9.271691189214954	 1.2118768710380463	 4.907996	 0.0
-8.760095091098208e-05 	 9.748145296533435	 1.2119023528451254	 4.955235	 0.0
-0.00013332135789489996 	 10.253723943145037	 1.2118859467501566	 4.822431	 0.0
-0.00010893566944059074 	 10.724435340293349	 1.211902876443901	 4.829089	 0.0
-8.43177272207285e-05 	 11.161082680138623	 1.2118718095832155	 4.821871	 0.0
-9.343224912239378e-05 	 11.636758840900292	 1.2118559270870224	 4.873861	 0.0
-8.997339524086101e-05 	 12.162810093144797	 1.2118292235494668	 4.95562	 0.0
-5.57716250684237e-05 	 12.65773821805814	 1.211864304667432	 4.831472	 0.0
-5.0785846397616297e-05 	 13.045952102373413	 1.2118487712370891	 4.992296	 0.0
-0.00010079527059492221 	 13.061124692760597	 1.211847724039538	 5.008739	 0.0
-3.343690623047735e-06 	 13.923990198215055	 1.2118967677915191	 4.965328	 0.0
-0.00010513419414248659 	 14.644742860116967	 1.2118962441927434	 4.907079	 0.0
-5.1811794648415344e-05 	 15.607580601980409	 1.2119445898130237	 5.009206	 0.0
0.00014278521286570367 	 16.43097459159418	 1.2118948479293419	 4.875426	 0.0
0.00019399525466745615 	 17.01472478420869	 1.2119067161682553	 4.852421	 0.0
0.00022708278257432823 	 17.32862514882339	 1.2119704206859532	 4.887832	 0.0
0.00022542725430341193 	 18.002000601299365	 1.2120070726002452	 4.953266	 0.0
0.0003183748383168705 	 18.492103112373076	 1.2119863031821463	 4.825244	 0.0
0.0002692646776889518 	 18.805946524902605	 1.211993982630855	 4.852131	 0.0
0.00038797419792047094 	 19.478797084765684	 1.211975656673709	 4.989115	 0.0
0.0004916841539621686 	 19.940439098932785	 1.2119880485113983	 5.012294	 0.0
0.0005055569992080677 	 20.48912594022526	 1.2119971242235086	 4.91477	 0.0
0.0005978548485234825 	 20.730072576394207	 1.2120144029831033	 4.801851	 0.0
0.0006957363860102816 	 21.357651958161274	 1.212008643396572	 4.870909	 0.0
0.0008508022624553746 	 21.951085084936842	 1.2120618759387578	 4.878804	 0.0
0.0009281696478034007 	 22.31513919357216	 1.2120583852802538	 5.00419	 0.0
0.001113630059903059 	 22.928545278971104	 1.2120678100582145	 4.958468	 0.0
